state,stateno,year,y1960_2010,prez_election_year,weird5,weird5b,Biennium,Biennium_b,biennium_first_year,biennium_second_year,y1961to2010,y1961to2006,govname1,govname1_sour,govname1_date,govname2,govname2_sour,govname2_date,govname2_notes,gub_election,gub_election_regime,gov_midyear_change_date,gov_midyear_change_month,gov_midyear_change_day,gov_midyear_change_ordinal_day,gov_midyear_change_a,Budget_Pass2011_04_20,when_leg_met2011_04_13,gov_midyear_change_b,gov_midyear_change_b_note,new_gov_b,past_gov,past_gov_note,gov_midyear_change_c,gov_midyear_change_c_note,new_gov_c,new_gov_d,fracleg_old_variable,fracleg_note_old_variable,years_served,budgets_overseen,years_served_budgets_overseen_notes,term_length,years_left_in_term,limit_exists,limit_type,term_limit_length_uncertainty,years_left_before_limit,years_left_before_limit_note,years_left_before_limit_uncertainty,Lame_Duck_Last_Term,Lame_Duck_Last_Year,Lame_Duck_Last_2nd_To_Last_Year,Lame_Duck_Notes,femgov,femgov_notes,stateleg,stateleg_source,congmem,congmem_sour,stateleg_congmem_notes,legexper,party_midyear_change,party_midyear_change_direction,govparty_a,party_midbiennium_change,party_midbiennium_change_direction,party_midbiennium_change_note,govparty_b,govparty_b_2,state_midterm_penalty,govparty_c,govparty_c_note,gov_non_maj_pty,gub_party_change,gov_pty_change_since_last_budget_a,gov_pty_change_since_last_budget_b,years_since_other_party,open_bcs_term_limit,y1937_to_2010
Delaware,8,1984,1,1,0,0,1983,1983,0,1,1,1,"duPont, Pierre","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,1,1984,,,,,,1,,0,,0,0,,,,0,0,,,7,7,,4,0,1,2,0,0,Absolute two term limitation.,,1,1,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,0.00,0,,,0,-1,0,0,,0,0,0,0,-7,-1,1
Delaware,8,1985,1,0,0,0,1985,1985,1,0,1,1,"Castle, Michael N.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1988,,,,,,1,,0,,1,0,,,,1,1,,,0,0,,4,3,1,2,0,7,Absolute two term limitation.,,0,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-8,0,1
Delaware,8,1986,1,0,0,0,1985,1985,0,1,1,1,"Castle, Michael N.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1988,,,,,,1,,0,,0,0,,,,0,0,,,1,1,,4,2,1,2,0,6,Absolute two term limitation.,,0,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-9,0,1
Delaware,8,1987,1,0,0,0,1987,1987,1,0,1,1,"Castle, Michael N.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1988,,,,,,1,,0,,0,0,,,,0,0,,,2,2,,4,1,1,2,0,5,Absolute two term limitation.,,0,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-10,0,1
Delaware,8,1988,1,1,0,0,1987,1987,0,1,1,1,"Castle, Michael N.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,1,1988,,,,,,1,,0,,0,0,,,,0,0,,,3,3,,4,0,1,2,0,4,Absolute two term limitation.,,0,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,0.00,0,,,0,-1,0,0,,0,0,0,0,-11,0,1
Delaware,8,1989,1,0,0,0,1989,1989,1,0,1,1,"Castle, Michael N.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1992,,,,,,1,,0,,0,0,,,,0,0,,,4,4,,4,3,1,2,0,3,Absolute two term limitation.,,1,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-12,0,1
Delaware,8,1990,1,0,0,0,1989,1989,0,1,1,1,"Castle, Michael N.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1992,,,,,,1,,0,,0,0,,,,0,0,,,5,5,,4,2,1,2,0,2,Absolute two term limitation.,,1,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-13,0,1
Delaware,8,1991,1,0,0,0,1991,1991,1,0,1,1,"Castle, Michael N.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1992,,,,,,1,,0,,0,0,,,,0,0,,,6,6,,4,1,1,2,0,1,Absolute two term limitation.,,1,0,1,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-14,0,1
Delaware,8,1992,1,1,0,0,1991,1991,0,1,1,1,"Castle, Michael N.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,"Michael N. Castle resigned dec 31, 1992, and was replaced by the lt gov dale e. wolf.",1,1992,31-Dec,12,31,366,1,1,"jan 14 to june 30, july 1, july 14, aug 3",0,,0,0,,,,0,0,,,7,7,,4,0,1,2,0,0,Absolute two term limitation.,,1,1,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,0.00,0,,,0,-1,0,0,,0,0,0,0,-15,-1,1
Delaware,8,1993,1,0,0,0,1993,1993,1,0,1,1,"Carper, Thomas R.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1996,,,,,,1,,0,,1,0,,,,1,1,,,0,0,,4,3,1,2,0,7,Absolute two term limitation.,,0,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,1,1,1,0,0,1
Delaware,8,1994,1,0,0,0,1993,1993,0,1,1,1,"Carper, Thomas R.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1996,,,,,,1,,0,,0,0,,,,0,0,,,1,1,,4,2,1,2,0,6,Absolute two term limitation.,,0,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,1,0,1
Delaware,8,1995,1,0,0,0,1995,1995,1,0,1,1,"Carper, Thomas R.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1996,,,,,,1,,0,,0,0,,,,0,0,,,2,2,,4,1,1,2,0,5,Absolute two term limitation.,,0,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,2,0,1
Delaware,8,1996,1,1,0,0,1995,1995,0,1,1,1,"Carper, Thomas R.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,1,1996,,,,,,1,,0,,0,0,,,,0,0,,,3,3,,4,0,1,2,0,4,Absolute two term limitation.,,0,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,0,1,,0,0,0,0,3,0,1
Delaware,8,1997,1,0,0,0,1997,1997,1,0,1,1,"Carper, Thomas R.","CQ. 1998.  Gubernatorial Elections, 1787-1997.",,Thomas R. Carper-D,"CQ. 1998.  Gubernatorial Elections, 1787-1997.",,,0,2000,,,,,,1,,0,,0,0,,,,0,0,,,4,4,,4,3,1,2,0,3,,,1,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,4,0,1
Delaware,8,1998,1,0,0,0,1997,1997,0,1,1,1,"Carper, Thomas R.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,Thomas R. Carper-D,,,,0,2000,,,,,,1,,0,,0,0,,,,0,0,,,5,5,,4,2,1,2,0,2,,,1,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,5,0,1
Delaware,8,1999,1,0,0,0,1999,1999,1,0,1,1,"Carper, Thomas R.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,Thomas R. Carper-D,,,,0,2000,,,,,,1,,0,,0,0,,,,0,0,,,6,6,,4,1,1,2,0,1,,,1,0,1,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,6,0,1
Delaware,8,2000,1,1,0,0,1999,1999,0,1,1,1,"Carper, Thomas R.","NGA web site confirms governor X served out term.  BOS 2000, 15 (table dated ""2000"") says first served 1/93 and that present term ends 1/01.  ",,Thomas R. Carper-D,,,"NGA web site confirms governor X served out term.  BOS 2000, 15 (table dated ""2000"") says first served 1/93 and that present term ends 1/01.  ",1,2000,,,,,,1,,0,,0,0,,,,0,0,,,7,7,,4,0,1,2,0,0,,,1,1,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,0,1,,0,0,0,0,7,1,1
Delaware,8,2001,1,0,0,0,2001,2001,1,0,1,1,"Minner, Ruth Ann","Web site said she took office in 2001 (accessed May 30th, 2007)",,Ruth Ann Miller-D,,,"SAUS2002, 249",0,2004,,,,,,1,,0,,1,0,,,,1,1,,,0,0,,4,3,1,2,0,7,,,0,0,0,,1,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,8,0,1
Delaware,8,2002,1,0,0,0,2001,2001,0,1,1,1,"Minner, Ruth Ann","Web site said she took office in 2001 (accessed May 30th, 2007)",,Ruth Ann Miller-D,,,"BOS 2002, 145; first served 1/01, present term ends 1/05.",0,2004,,,,,,1,,0,,0,0,,,,0,0,,,1,1,,4,2,1,2,0,6,,,0,0,0,,1,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,9,0,1
Delaware,8,2003,1,0,0,0,2003,2003,1,0,1,1,"Minner, Ruth Ann","Web site said she took office in 2001 (accessed May 30th, 2007)",,Ruth Ann Miller-D,,,"BOS 2003, 183; says served since 1/01.  Present term ends 1/05.",0,2004,,,,,,1,,0,,0,0,,,,0,0,,,2,2,,4,1,1,2,0,5,,,0,0,0,,1,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,10,0,1
Delaware,8,2004,1,1,0,0,2003,2003,0,1,1,1,"Minner, Ruth Ann","Web site said she took office in 2001 (accessed May 30th, 2007)",,Ruth Ann Miller-D,,,"On March 27th, 2005, Miller was said to be governor on the state Web site.",1,2004,,,,,,1,,0,,0,0,,,,0,0,,,3,3,,4,0,1,2,0,4,,,0,0,0,,1,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,0,1,,0,0,0,0,11,0,1
Delaware,8,2005,1,0,0,0,2005,2005,1,0,1,1,"Minner, Ruth Ann","Web site said she took office in 2001 (accessed May 30th, 2007)",,Minner,2005 Sup #1 to the BOS,Jan-05,,0,2008,,,,,,1,,0,,0,0,,,,0,0,,,4,4,,,,1,2,0,3,,,1,0,0,,1,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,12,0,1
Delaware,8,2006,1,0,0,0,2005,2005,0,1,1,1,"Minner, Ruth Ann","Web site said she took office in 2001 (accessed May 30th, 2007)",,,,,,0,2008,,,,,,1,,0,,0,0,,,,0,0,,,5,5,,,,1,2,0,2,,,1,0,0,,1,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,13,0,1
Delaware,8,2007,1,0,0,0,2007,2007,1,0,1,,"Minner, Ruth Ann",BOS 2007,Dec-06,"Minner, Ruth Ann","Web site said she took office in 2001 (accessed May 30th, 2007)",,,0,2008,,,,,,1,,0,,0,0,,,,0,0,,,6,6,,,,1,2,0,1,,,1,0,1,,1,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,14,0,1
Delaware,8,2008,1,1,0,0,2007,2007,0,1,1,,"Minner, Ruth Ann",BOS 2008,Mar-08,,,,,1,2008,,,,,,1,,0,,0,0,,,,0,0,,,7,7,,,,1,2,0,0,,,1,1,0,,,,,,,,,,0,,1.00,0,,,1,1,0,1,,0,0,0,0,15,1,1
Delaware,8,2009,1,0,0,0,2009,2009,1,0,1,,"Markell, Jack",BOS 2009,,,,,,0,2012,,,,,,1,,0,,1,0,,,,1,1,,,0,0,,,,1,2,0,7,,,0,0,0,,,,,,,,,,0,,1.00,0,,,1,1,1,1,,0,0,0,0,16,0,1
Delaware,8,2010,1,0,0,0,2009,2009,0,1,1,,"Markell, Jack","Directory I, 2010",Jan-10,,,,,0,2012,,,,,,1,,0,,0,0,,,,0,0,,,1,1,,,,1,2,0,6,,,0,0,0,,,,,,,,,,0,,1.00,0,,,1,1,1,1,,0,0,0,0,17,0,1
Delaware,8,2011,0,0,0,0,2011,2011,1,0,,,"Markell, Jack","NGA Web site, accessed July 6, 2011",,,,,,0,2012,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,0,,,1,1,1,1,,0,0,,,,,
Delaware,8,2012,0,1,0,0,2011,2011,0,1,,,,,,,,,,1,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Delaware,8,2013,0,0,0,0,2013,2013,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,8,2014,0,0,0,0,2013,2013,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,8,2015,0,0,0,0,2015,2015,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,8,2016,0,1,0,0,2015,2015,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,9,1925,0,0,0,0,1925,1925,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,9,1926,0,0,0,0,1925,1925,0,1,,,"Martin, John W.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,9,1927,0,0,0,0,1927,1927,1,0,,,"Martin, John W.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,9,1928,0,1,0,0,1927,1927,0,1,,,"Martin, John W.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,9,1929,0,0,0,0,1929,1929,1,0,,,"Carlton, Doyle E.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,9,1930,0,0,0,0,1929,1929,0,1,,,"Carlton, Doyle E.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,9,1931,0,0,0,0,1931,1931,1,0,,,"Carlton, Doyle E.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,9,1932,0,1,0,0,1931,1931,0,1,,,"Carlton, Doyle E.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,9,1933,0,0,0,0,1933,1933,1,0,,,"Sholtz, David","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,9,1934,0,0,0,0,1933,1933,0,1,,,"Sholtz, David","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,9,1935,0,0,0,0,1935,1935,1,0,,,"Sholtz, David","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,9,1936,0,1,0,0,1935,1935,0,1,,,"Sholtz, David","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,1,1936,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,9,1937,0,0,0,0,1937,1937,1,0,,,"Cone, Frederick P.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,0,1940,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,,,1,0,0,,,,,,,,,,,,1.00,0,,,1,1,1,1,,0,,,,,0,1
Florida,9,1938,0,0,0,0,1937,1937,0,1,,,"Cone, Frederick P.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,0,1940,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,,1,0,0,,,,,,,,,,,,1.00,0,,,1,1,1,1,,0,0,,,1,0,1
Florida,9,1939,0,0,0,0,1939,1939,1,0,,,"Cone, Frederick P.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,0,1940,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,0,1,,,,,,,,,,,,1.00,0,,,1,1,1,1,,0,0,,,2,0,1
Florida,9,1940,0,1,0,0,1939,1939,0,1,,,"Cone, Frederick P.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,1,1940,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,1,1,0,,,,,,,,,,,,1.00,0,,,1,1,0,1,,0,0,,,3,1,1
Florida,9,1941,0,0,0,0,1941,1941,1,0,,,"Holland, Spessard L.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,0,1944,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,,,1,0,0,,,,,,,,,,,,1.00,0,,,1,1,1,1,,0,0,,,4,0,1
Florida,9,1942,0,0,0,0,1941,1941,0,1,,,"Holland, Spessard L.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,0,1944,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,,1,0,0,,,,,,,,,,,,1.00,0,,,1,1,1,1,,0,0,,,5,0,1
Florida,9,1943,0,0,0,0,1943,1943,1,0,,,"Holland, Spessard L.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,0,1944,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,0,1,,,,,,,,,,,,1.00,0,,,1,1,1,1,,0,0,,,6,0,1
Florida,9,1944,0,1,0,0,1943,1943,0,1,,,"Holland, Spessard L.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,1,1944,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,1,1,0,,,,,,,,,,,,1.00,0,,,1,1,0,1,,0,0,,,7,1,1
Florida,9,1945,0,0,0,0,1945,1945,1,0,,,"Caldwell, Millard F.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,0,1948,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,,,1,0,0,,,,,,,,,,,,1.00,0,,,1,1,1,1,,0,0,,,8,0,1
Florida,9,1946,0,0,0,0,1945,1945,0,1,,,"Caldwell, Millard F.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,0,1948,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,,1,0,0,,,,,,,,,,,,1.00,0,,,1,1,1,1,,0,0,,,9,0,1
