"state_abbr","year","fiscal_year","leg_total","leg_sales","leg_income","leg_corporate","leg_cigarette_tobacco","leg_fuel","leg_alcohol","leg_others","leg_fees","gov_total","gov_sales","gov_income","gov_corporate","gov_cigarette_tobacco","gov_fuel","gov_alcohol","gov_others","gov_fees","personal_income","population","taxes_last_year","percent_change_personal_income","percent_change_population","estimated_imbalance","state","gov_party","house_dem_share","senate_dem_share","citizen_ideology","year_of_biennium","ranney_10yrs","change_in_gov_party","change_in_house_dem_share","change_in_senate_dem_share","change_in_citizen_ideology"
"CA",1991,1992,4.4528,3.96102,3.19307,2.47971,0,0,7.17698,1.55488,0,0.537646,0.374541,0.428785,0,0,0,0.45392,0.158116,0,0.7,31,45,3.13,0,-1344,"California","Republican",0.6,0.666667,51.6701,"First Year of Biennium",0.539327,"No Change",0.0125,0.0512821,-1.82755
"CA",1992,1993,0.446745,0.0133684,0.159654,1.39484,0,0,-0.706484,0,0.835162,0.139275,0,0.152103,0.234443,0,0,0,0,0,0.71,31,48,6.06,3.33,-2100,"California","Republican",0.5875,0.657895,52.4721,"Second Year of Biennium",0.53894,"No Change",-0.0125,-0.00877193,0.80192
"CA",1993,1994,0.932648,1.07675,0.716812,0.289837,0,0,0,0,0,0.123439,0,0.127713,0.243577,0,0,0,0,0,0.74,31,49,1.43,0,-693,"California","Republican",0.6,0.621622,53.2545,"First Year of Biennium",0.538553,"No Change",0.0125,-0.0362731,0.78243
"CA",1994,1995,0,0,0,0,0,0,0,0,0,-0.0604851,0,-0.099084,0,0,0,0,0,0,0.78,32,50,4.23,0,566,"California","Republican",0.582278,0.578947,48.9308,"Second Year of Biennium",0.532651,"No Change",-0.0177215,-0.0426743,-4.32366
"CA",1995,1996,-0.218881,0,-0.497035,0,0,0,0,0,0,-0.138149,0,-0.108235,-0.418217,0,0,0,0,0,0.83,32,53,5.41,3.23,403,"California","Republican",0.493671,0.552632,49.1062,"First Year of Biennium",0.526748,"No Change",-0.0886076,-0.0263158,0.17538
"CA",1996,1997,-0.0515183,0,0,-0.297332,0,0,0,0,0,-0.312854,-0.00518915,-0.413599,-0.32337,0,0,0,0,0,0.88,32,58,6.41,0,648,"California","Republican",0.493671,0.552632,50.2966,"Second Year of Biennium",0.527105,"No Change",0,0,1.19033
"CA",1997,1998,-0.0963891,-0.0114997,-0.141628,-0.255243,0,0,0,0,0.0816729,-0.0220786,0,0,-0.255756,0,0,0,0,0.210001,0.96,33,62,6.02,0,774,"California","Republican",0.5375,0.589744,53.7509,"First Year of Biennium",0.527462,"No Change",0.0438291,0.037112,3.45434
"CA",1998,1999,-0.723752,-0.0115335,-0.9274,-0.0895084,0,0,0,-0.00489982,-1.70652,0,0,0,0,0,0,0,0,0,1,33,68,9.09,3.13,1097,"California","Republican",0.531646,0.589744,55.6495,"Second Year of Biennium",0.546015,"No Change",-0.00585443,0,1.89863
"CA",1999,2000,-0.146474,0,-0.0232828,-0.0929892,0,0,0,-0.385634,0,0,0,0,0,0,0,0,0,0,1.1,34,72,4.17,0,3012,"California","Democrat",0.6,0.625,57.0943,"First Year of Biennium",0.564568,"Change",0.0683544,0.0352564,1.44482
"CA",2000,2001,-0.209248,-0.00424395,-0.44665,-0.0748745,0,0,0,0,0,-0.0644265,-0.00358298,-0.068291,-0.11164,0,0,0,0,0,1.2,34,84,10,3.03,6557,"California","Democrat",0.594937,0.615385,51.1409,"Second Year of Biennium",0.580493,"No Change",-0.00506329,-0.00961538,-5.95349
"CA",2001,2002,-0.018358,-0.0372335,0,0,0,0,0,0,0,-0.0389086,-0.02274,0,-0.140192,0,0,0,0,0,1.2,35,90,9.09,0,1486,"California","Democrat",0.625,0.666667,56.6801,"First Year of Biennium",0.596418,"No Change",0.0300633,0.0512821,5.53926
"CA",2002,2003,0,0,0,0,0,0,0,0,0,0.0314261,0,0,0,0,0,0,0,0.257063,1.2,35,78,0,2.94,-4451,"California","Democrat",0.625,0.65,56.2896,"Second Year of Biennium",0.610135,"No Change",0,-0.0166667,-0.39054
"CA",2003,2004,0.0667475,0,0,0,0,0,0,0,0.400611,3.42521,3.50497,1.71631,0,3.39552,0,0,0,0.593319,1.3,36,79,0,0,1219,"California","Democrat",0.6,0.625,55.6249,"First Year of Biennium",0.611352,"No Change",-0.025,-0.025,-0.66469
"CA",2004,2005,0.0776651,0.0215553,0.204208,0,0,0,0,0,-0.130028,0.118453,0,0.00606389,0,0,0,0,0,0.938656,1.4,36,86,8.33,2.86,1425,"California","Republican",0.6,0.625,59.1004,"Second Year of Biennium",0.618397,"Change",0,0,3.47548
"CA",2005,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,36,98,7.69,0,7031,"California","Republican",0.6,0.625,57.7577,"First Year of Biennium",0.625442,"No Change",0,0,-1.34265
"CA",2006,2007,0.06072,0.0181487,0.123369,0,0,0,0,0,0,0.0694566,0.0191527,0.0948172,0,0,0,0,0,0,1.6,36,110,7.14,0,3198,"California","Republican",0.6,0.625,59.9066,"Second Year of Biennium",0.627549,"No Change",0,0,2.14884
"CA",2007,2008,0.0543284,0,0.123369,0,0,0,0,0,0,0.0578805,0.0191527,0.0805946,0,0,0,0,0,0,1.6,37,110,6.67,0,1757,"California","Republican",0.6,0.625,61.5075,"First Year of Biennium",0.629655,"No Change",0,0,1.60098
"CA",2008,2009,0.732368,0.00950644,0.126393,2.87421,0,0,0,0,1.10769,0.005571,0.010534,0,0,0,0,0,0,0,1.5,37,120,0,2.78,-2341,"California","Republican",0.594937,0.625,63.928,"Second Year of Biennium",0.613713,"No Change",-0.00506329,0,2.42052
"CA",2009,2010,3.51537,3.13712,3.43255,-0.669523,0,0,0,0,3.5868,3.50177,2.88932,2.45103,0.00682016,0,0,0.45659,0,4.42682,1.6,37,100,-6.25,0,-3863,"California","Republican",0.6375,0.641026,63.1542,"First Year of Biennium",0.597771,"No Change",0.0425633,0.0160256,-0.77388
"CA",2010,2011,0.421844,-1.78246,0.103775,1.92741,0.000229995,5.33918,0.00161482,0.000111063,0.253186,-0.311976,-1.68544,0,0,0,3.96044,0,0,0,1.7,38,100,6.67,0,-1206,"California","Republican",0.628205,0.641026,58.1784,"Second Year of Biennium",0.596931,"No Change",-0.00929487,0,-4.97576
"CA",2011,2012,-0.011132,0,-0.0252785,0,0,0,0,0,0,2.91814,2.25728,1.56448,1.84713,0,0,0,0,3.03802,1.8,38,120,5.35,1.81,-3079,"California","Democrat",0.65,0.625,54.7185,"First Year of Biennium",NA,"Change",0.0217949,-0.0160256,-3.45987
"CO",1987,1988,0.0210922,-0.139745,0,0.519387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,3.3,2.5,3.92,3.13,126,"Colorado","Democrat",0.369231,0.285714,42.357,"First Year of Biennium",0.460112,NA,NA,NA,NA
"CO",1988,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,3.3,2.7,5.66,0,102,"Colorado","Democrat",0.369231,0.285714,51.1238,"Second Year of Biennium",0.457864,"No Change",0,0,8.76681
"CO",1989,1990,0.727317,0,0,0,0,1.98839,0,1.30211,0,0,0,0,0,0,0,0,0,0,0.064,3.3,2.9,7.14,0,111,"Colorado","Democrat",0.4,0.314286,45.9781,"First Year of Biennium",0.455616,"No Change",0.0307692,0.0285714,-5.14575
"CO",1990,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,3.4,3.1,6.67,0,80,"Colorado","Democrat",0.4,0.314286,44.1018,"Second Year of Biennium",0.456468,"No Change",0,0,-1.87623
"CO",1991,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,3.5,3.2,6.25,3.03,76,"Colorado","Democrat",0.415385,0.342857,46.3364,"First Year of Biennium",0.457321,"No Change",0.0153846,0.0285715,2.23455
"CO",1992,1993,0.502195,0,1.14038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,3.6,3.5,8.82,2.94,230,"Colorado","Democrat",0.415385,0.342857,47.7574,"Second Year of Biennium",0.460471,"No Change",0,0,1.42099
"CO",1993,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,3.7,3.8,8.11,2.86,320,"Colorado","Democrat",0.476923,0.457143,42.8629,"First Year of Biennium",0.463622,"No Change",0.0615385,0.114286,-4.89454
"CO",1994,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,3.8,4.2,8.75,2.78,399,"Colorado","Democrat",0.476923,0.457143,41.3008,"Second Year of Biennium",0.467359,"No Change",0,0,-1.56203
"CO",1995,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3.9,4.5,8.05,2.7,503,"Colorado","Democrat",0.369231,0.457143,42.479,"First Year of Biennium",0.471096,"No Change",-0.107692,0,1.17817
"CO",1996,1997,-0.124503,-0.103977,-0.131382,0,0,0,0,-0.0532175,0,0,0,0,0,0,0,0,0,0,0.11,4,4.8,6.38,2.63,396,"Colorado","Democrat",0.369231,0.457143,45.8501,"Second Year of Biennium",0.474727,"No Change",0,0,3.3711
"CO",1997,1998,-0.19235,0,-0.0527158,0,0,0,0,-0.356239,-0.354301,0,0,0,0,0,0,0,0,0,0.12,4.1,5.3,10,2.56,325,"Colorado","Democrat",0.369231,0.428571,46.2864,"First Year of Biennium",0.478359,"No Change",0,-0.0285715,0.43629
"CO",1998,1999,-0.184706,0,-0.419429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,4.2,5.9,9.09,2.5,667,"Colorado","Democrat",0.369231,0.428571,45.1323,"Second Year of Biennium",0.466051,"No Change",0,0,-1.15404
"CO",1999,2000,-1.22505,-0.108028,-2.66089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,4.3,6.6,8.33,2.44,704,"Colorado","Republican",0.384615,0.428571,49.7751,"First Year of Biennium",0.453744,"Change",0.0153846,0,4.64279
"CO",2000,2001,-0.841708,-0.40168,-1.34919,-0.428632,0,0,0,0,0,-1.03125,-0.601941,-0.8814,0,0,0,0,-0.495178,0,0.16,4.4,7.1,15.38,2.38,537,"Colorado","Republican",0.384615,0.428571,42.8555,"Second Year of Biennium",0.454901,"No Change",0,0,-6.91964
"CO",2001,2002,-0.0314533,-0.00281441,-0.0157553,0,0,0,0,-0.0730675,0,0,0,0,0,0,0,0,0,0,0.16,4.5,7.6,6.67,2.33,57,"Colorado","Republican",0.430769,0.514286,39.813,"First Year of Biennium",0.456059,"No Change",0.0461538,0.0857143,-3.04251
"CO",2002,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,4.5,6.9,0,2.27,219,"Colorado","Republican",0.430769,0.514286,48.1315,"Second Year of Biennium",0.435962,"No Change",0,0,8.31857
"CO",2003,2004,0.0111853,0,0,0,0,0,0,0,0.0671326,0,0,0,0,0,0,0,0,0,0.17,4.6,6.6,0,0,265,"Colorado","Republican",0.430769,0.485714,47.4713,"First Year of Biennium",0.415865,"No Change",0,-0.0285714,-0.66023
"CO",2004,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,4.6,7.1,6.25,2.22,238,"Colorado","Republican",0.430769,0.485714,54.6555,"Second Year of Biennium",0.415539,"No Change",0,0,7.18417
"CO",2005,2006,0.832587,0,0,0,5.44724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,4.7,7.6,5.88,0,370,"Colorado","Republican",0.538462,0.514286,50.4108,"First Year of Biennium",0.415214,"No Change",0.107692,0.0285714,-4.24467
"CO",2006,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,4.8,8.5,5.56,2.17,267,"Colorado","Republican",0.538462,0.514286,49.9627,"Second Year of Biennium",0.436994,"No Change",0,0,-0.44812
"CO",2007,2008,0.0496737,-0.0302243,0,0,0,0,0,0,0.38987,0.0256058,0,0,0,0,0,0,0,0.209453,0.22,4.9,9.2,10.53,2.13,341,"Colorado","Democrat",0.6,0.571429,53.4224,"First Year of Biennium",0.458775,"Change",0.0615385,0.0571429,3.45972
"CO",2008,2009,-0.00585895,0,0,-0.0338143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,5,9.6,4.76,2.08,148,"Colorado","Democrat",0.615385,0.571429,54.1716,"Second Year of Biennium",0.495341,"No Change",0.0153846,0,0.74914
"CO",2009,2010,2.18195,0,0,0,0,0,0,0,13.0958,0.731822,0,0,0,0,0,0,-0.0279029,5.98624,0.21,5,8.7,-4.55,2.04,132,"Colorado","Democrat",0.584615,0.6,52.4496,"First Year of Biennium",0.531906,"No Change",-0.0307692,0.0285714,-1.722
"CO",2010,2011,0.817527,0,0,0,0,0,0,0,4.9067,0,0,0,0,0,0,0,0,0,0.23,5.1,8.6,0,0,451,"Colorado","Democrat",0.584615,0.6,45.8739,"Second Year of Biennium",0.543011,"No Change",0,0,-6.57569
"CO",2011,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,5.2,9.5,7.69,2.37,446,"Colorado","Democrat",0.492308,0.571429,43.0394,"First Year of Biennium",NA,"No Change",-0.0923077,-0.0285714,-2.83448
"CT",1987,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,3.3,4.3,9.38,0,0,"Connecticut","Democrat",0.609271,0.694444,77.9735,"First Year of Biennium",0.66163,NA,NA,NA,NA
"CT",1988,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,3.3,4.4,10,3.13,0,"Connecticut","Democrat",0.602649,0.694444,81.9138,"Second Year of Biennium",0.656883,"No Change",-0.0066225,0,3.9403
"CT",1989,1990,5.63924,5.79299,2.66089,7.18553,1.91662,0,6.392,0,0,4.90778,5.01618,2.28154,2.48652,0,2.12787,0,0,0,0.086,3.3,4.8,7.79,0,-260,"Connecticut","Democrat",0.582781,0.638889,72.4873,"First Year of Biennium",0.652137,"No Change",-0.0198675,-0.0555555,-9.4265
"CT",1990,1991,0.0729605,0,0.165678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,3.3,5.3,3.61,0,-707,"Connecticut","Democrat",0.582781,0.638889,66.9882,"Second Year of Biennium",0.632219,"No Change",0,0,-5.49912
"CT",1995,1996,-0.984303,0,-2.12872,-0.270514,0,0,0,0,0,-0.848914,0,-1.52972,0,0,0,0,0,0.902724,0.11,3.3,7.5,1.01,0,0,"Connecticut","Republican",0.602649,0.472222,60.037,"First Year of Biennium",0.58464,"Change",0.0198675,-0.166667,-6.95116
"CT",1996,1997,-1.08165,-0.010969,-2.04684,-0.052022,0,0,0,-0.512597,0,-0.0571384,0,0,-0.137715,0,0,0,-0.289761,0.634311,0.12,3.3,7.8,10,0,2,"Connecticut","Republican",0.602649,0.472222,58.975,"Second Year of Biennium",0.565715,"No Change",0,0,-1.06199
"CT",1997,1998,-0.59921,0,-0.997836,-0.0922207,0,-0.970761,0,0,0.076723,-0.940558,0,-1.30374,0.0968773,0,-1.42121,0,0.0951235,0.242647,0.13,3.4,8.8,9.09,0,180,"Connecticut","Republican",0.635762,0.527778,67.6206,"First Year of Biennium",0.54679,"No Change",0.0331126,0.0555556,8.64557
"CT",1998,1999,-0.30666,-0.0750907,-0.38215,-0.205044,0,-0.295359,0,-0.0531683,0,-0.328503,0,-0.416086,-0.0725549,0,-0.288274,0,-0.0400733,0,0.13,3.4,9.4,8.33,3.03,29,"Connecticut","Republican",0.635762,0.527778,72.0589,"Second Year of Biennium",0.527225,"No Change",0,0,4.43834
"CT",1999,2000,-0.366184,-0.155965,-0.382504,-0.162731,0,0,0,-0.335502,0,-0.106114,-0.057059,-0.0869158,0,0,0,0,-0.0558058,0,0.14,3.4,9.6,0,0,241,"Connecticut","Republican",0.635762,0.527778,67.1045,"First Year of Biennium",0.507659,"No Change",0,0,-4.95442
"CT",2000,2001,-0.773381,-0.263804,0,0,0,-2.11432,0,-0.955138,0,-0.732188,-0.0210679,-0.146019,-0.272806,0,-2.0636,0,-0.661298,-0.0468722,0.15,3.4,10,7.69,0,501,"Connecticut","Republican",0.635762,0.527778,59.8668,"Second Year of Biennium",0.51071,"No Change",0,0,-7.23766
"CT",2001,2002,-0.426105,-0.792203,0,0,0,0,0,-0.0448738,-0.0618046,-0.482338,-0.912032,0,-0.0344453,0,0,0,0,0.0368244,0.15,3.5,9.9,7.14,0,-123,"Connecticut","Republican",0.662252,0.583333,64.4237,"First Year of Biennium",0.51376,"No Change",0.0264901,0.0555555,4.55683
"CT",2002,2003,1.05461,0.134675,0.106436,1.30749,3.06659,0.616972,0,0.222125,0.304761,0.565943,0.100324,0.0463551,0,2.98051,0,0,0.167417,0,0.15,3.5,9,0,2.94,48,"Connecticut","Republican",0.662252,0.583333,60.8408,"Second Year of Biennium",0.518111,"No Change",0,0,-3.58283
"CT",2003,2004,2.44226,-0.562881,4.53753,2.3492,1.79154,0,0,0.116908,0,0.0971783,-0.696985,0.439153,0.502538,0,0,0,0.299589,0,0.16,3.5,9.5,0,0,1,"Connecticut","Republican",0.622517,0.583333,64.0769,"First Year of Biennium",0.522462,"No Change",-0.0397352,0,3.23606
"CT",2004,2005,0.0123038,-0.0235284,0.0638615,0,0,0,0,-0.0133275,0,0.350177,0.0343107,0.0417196,0,2.0342,0,0.528684,0,0,0.17,3.5,10,6.67,0,42,"Connecticut","Republican",0.629139,0.583333,75.9701,"Second Year of Biennium",0.527918,"No Change",0.00662256,0,11.8932
"CT",2005,2006,0.615189,0,0,0.727007,0,0,0,1.57339,0.0228571,0.901971,0.0376213,0.0130374,1.06565,2.0491,0,0.740958,0.976601,0,0.18,3.5,12,6.25,0,512,"Connecticut","Republican",0.655629,0.666667,74.9603,"First Year of Biennium",0.533374,"No Change",0.02649,0.0833334,-1.0098
"CT",2006,2007,-0.468716,-0.0415907,-0.512222,-1.31876,0,0,0,-0.0240636,0,0.318343,0,0,0.625181,0,0,0,0.551082,0,0.2,3.5,12,5.88,0,508,"Connecticut","Republican",0.655629,0.666667,78.8103,"Second Year of Biennium",0.535948,"No Change",0,0,3.85006
"CT",2007,2008,0.194697,-0.0767828,0,0,1.45073,0,0,0,0.0697884,1.88557,-0.162061,2.88828,0.262314,1.41001,0,0,-0.135222,0.0861327,0.2,3.5,13,11.11,0,242,"Connecticut","Republican",0.708609,0.666667,83.4168,"First Year of Biennium",0.538522,"No Change",0.0529802,0,4.60651
"CT",2008,2009,-0.0778403,0,0,0,0,0,0,-0.245924,0,-0.131885,-0.0988904,0,-0.42626,0,0,0,0,0,0.19,3.6,14,0,0,-667,"Connecticut","Republican",0.708609,0.666667,90.4484,"Second Year of Biennium",0.544947,"No Change",0,0,7.03157
"CT",2009,2010,2.37287,-0.772398,4.12439,1.85978,1.85912,0,0,0.434995,1.07252,0.3714,0,0,0,0,0,0,0,3.03802,0.19,3.6,12,-5,2.86,-357,"Connecticut","Republican",0.754967,0.666667,78.0495,"First Year of Biennium",0.551372,"No Change",0.0463576,0,-12.3988
"CT",2010,2011,-0.0210922,-0.0415907,0,0,0,0.0302554,-0.25568,0,0,0,0,0,0,0,0,0,0,0,0.21,3.6,12,0,0,238,"Connecticut","Republican",0.754967,0.666667,68.4033,"Second Year of Biennium",0.568821,"No Change",0,0,-9.64629
"CT",2011,2012,4.77086,1.6806,5.01769,0.565181,0.837837,0.132717,1.13037,4.12518,0.301412,4.32037,1.97781,3.27797,0.438439,0.862219,0.774221,0.789592,2.45147,0.390602,0.22,3.6,14,8.7,-0.31,237,"Connecticut","Democrat",0.662252,0.638889,68.95,"First Year of Biennium",NA,"Change",-0.0927152,-0.0277778,0.54676
"DE",1987,1988,0.340436,0,0,0,0,2.06823,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.647621,0.95,10,1.5,133,"Delaware","Republican",0.463415,0.619048,59.7762,"First Year of Biennium",0.493947,NA,NA,NA,NA
"DE",1988,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.658274,1,9.09,1.68,99,"Delaware","Republican",0.463415,0.619048,48.7659,"Second Year of Biennium",0.488748,"No Change",0,0,-11.0103
"DE",1989,1990,2.17314,0,0,0,0,0,0,6.86569,0,-0.144701,0,-0.805946,0.155004,0,1.51596,2.84004,0,0,0.014,0.669567,1.1,16.67,1.64,172,"Delaware","Republican",0.439024,0.619048,49.5694,"First Year of Biennium",0.483549,"No Change",-0.0243902,0,0.80347
"DE",1990,1991,0.671116,0,0,0,1.14997,1.16491,8.36771,0.373574,0,0.228628,0,0,0,0,0,5.46161,0.220686,0,0.015,0.68308,1.1,0,1.72,105,"Delaware","Republican",0.439024,0.619048,57.2839,"Second Year of Biennium",0.487855,"No Change",0,0,7.71454
"DE",1991,1992,2.81229,0,0.133045,0.676285,0,0,0,8.3297,0,0,0,0,0,0,0,0,0,0,0.016,0.694925,1.2,7.14,2.02,108,"Delaware","Republican",0.414634,0.714286,55.068,"First Year of Biennium",0.492161,"No Change",-0.0243903,0.0952381,-2.21594
"DE",1992,1993,0.0135206,0,0,0,0,0,0,0,0.0811493,0.12244,0,0,0,0,0,0,0.321956,0,0.016,0.706378,1.3,6.67,1.73,153,"Delaware","Republican",0.414634,0.714286,59.6637,"Second Year of Biennium",0.499684,"No Change",0,0,4.59574
"DE",1993,1994,0.594908,0,0,0,0,1.80711,0,0,1.94758,0.129786,0,0,0,0,0,0,0,1.06164,0.017,0.717545,1.3,0,1.65,285,"Delaware","Democrat",0.439024,0.714286,54.8593,"First Year of Biennium",0.507206,"Change",0.0243903,0,-4.80439
"DE",1994,1995,-0.158192,0,0,0,0,0,0,-0.499782,0,0,0,0,0,0,0,0,0,0,0.018,0.729734,1.4,6.25,1.58,257,"Delaware","Democrat",0.439024,0.714286,54.8241,"Second Year of Biennium",0.508452,"No Change",0,0,-0.03521
"DE",1995,1996,-0.41745,0,-0.898052,0,0,0,0,-0.0138828,0,-0.5571,0,-0.912616,0,0,0,0,0,0,0.019,0.740977,1.6,5.88,1.7,302,"Delaware","Democrat",0.341463,0.571429,45.3821,"First Year of Biennium",0.509698,"No Change",-0.097561,-0.142857,-9.44199
"DE",1996,1997,-0.310179,0,-0.46957,0,0,0,0,-0.313589,0,-0.71159,0,-1.16569,0,0,0,0,0,0,0.02,0.751487,1.7,5.56,1.54,333,"Delaware","Democrat",0.341463,0.619048,45.6947,"Second Year of Biennium",0.512907,"No Change",0,0.047619,0.31257
"DE",1997,1998,-0.0620359,0,-0.0939139,0,0,0,0,-0.0653309,0,0.205987,0,0,0,0,0.784731,0,0,0.765886,0.022,0.763335,1.7,5.26,1.42,392,"Delaware","Democrat",0.341463,0.619048,43.7932,"First Year of Biennium",0.516115,"No Change",0,0,-1.90143
"DE",1998,1999,-0.984303,0,-1.83602,0,0,0,0,-0.555313,0,-0.843608,0,-1.32981,0,0,0,0,-0.096265,0,0.023,0.77499,2,10,1.58,477,"Delaware","Democrat",0.317073,0.619048,54.4694,"Second Year of Biennium",0.524343,"No Change",-0.0243902,0,10.6762
"DE",1999,2000,-0.597612,0,-1.27723,0,0,0,0,-0.111063,0,-0.206923,0,-0.286822,0,0,0,0,-0.0837087,0,0.024,0.786373,2,4.55,1.53,221,"Delaware","Democrat",0.365854,0.619048,57.7242,"First Year of Biennium",0.532572,"No Change",0.0487805,0,3.25473
"DE",2000,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.795699,2.1,4.35,1.47,102,"Delaware","Democrat",0.365854,0.619048,44.2457,"Second Year of Biennium",0.536616,"No Change",0,0,-13.4785
"DE",2001,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.806169,2.1,8.33,1.19,320,"Delaware","Democrat",0.365854,0.619048,61.366,"First Year of Biennium",0.540661,"No Change",0,0,17.1203
"DE",2002,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.818003,2.2,3.85,1.32,304,"Delaware","Democrat",0.365854,0.619048,52.2482,"Second Year of Biennium",0.532981,"No Change",0,0,-9.1178
"DE",2003,2004,2.51098,0,0,0,3.17611,0,0,6.34643,0,1.66751,0,0,0,2.55472,0,0,3.54765,0,0.03,0.830803,2.1,3.7,1.47,432,"Delaware","Democrat",0.292683,0.619048,54.9353,"First Year of Biennium",0.525302,"No Change",-0.0731708,0,2.6871
"DE",2004,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.84515,2.4,7.14,1.56,643,"Delaware","Democrat",0.292683,0.619048,66.8631,"Second Year of Biennium",0.523657,"No Change",0,0,11.9278
"DE",2005,2006,-0.229851,0,0.00307026,0,0,0,0,-0.726179,0,0,0,0,0,0,0,0,0,0,0.033,0.859268,2.6,3.33,1.73,569,"Delaware","Democrat",0.375,0.619048,60.438,"First Year of Biennium",0.522012,"No Change",0.0823171,0,-6.42512
"DE",2006,2007,-0.0848537,0,0,0,0,0,0,-0.268082,0,0,0,0,0,0,0,0,0,0,0.035,0.871749,2.9,6.45,1.67,496,"Delaware","Democrat",0.375,0.619048,68.4558,"Second Year of Biennium",0.520234,"No Change",0,0,8.01783
"DE",2007,2008,0.945513,0,0,0,3.88611,0,0,0,2.10988,1.09773,0,0,0,3.23745,1.65318,0,0,3.05298,0.036,0.883874,2.9,6.06,1.45,473,"Delaware","Democrat",0.439024,0.619048,73.2312,"First Year of Biennium",0.518455,"No Change",0.0640244,0,4.77541
"DE",2008,2009,0.812171,0,0,0,0,0,0,2.56593,0,0,0,0,0,0,0,0,0,0,0.035,0.89173,2.9,2.86,1.39,378,"Delaware","Democrat",0.463415,0.619048,81.8965,"Second Year of Biennium",0.539592,"No Change",0.0243902,0,8.66527
"DE",2009,2010,2.38543,0,0.798268,9.41969,1.31425,0,0,0.475983,0,1.8191,0,0.558744,0,1.27736,0,1.50194,3.28855,0.325502,0.036,0.899792,2.8,-2.78,0.89,552,"Delaware","Democrat",0.585366,0.761905,77.6008,"First Year of Biennium",0.560729,"No Change",0.121951,0.142857,-4.29573
"DE",2010,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.907985,2.8,2.86,0.9,798,"Delaware","Democrat",0.585366,0.714286,71.3519,"Second Year of Biennium",0.583117,"No Change",0,-0.0476191,-6.24888
"DE",2011,2012,-0.304665,0,-0.180941,0,0,0,0,-0.703397,0,0,0,0,0,0,0,0,0,0,0.04,0.917053,3,7.69,0.91,798,"Delaware","Democrat",0.634146,0.666667,67.9695,"First Year of Biennium",NA,"No Change",0.0487804,-0.047619,-3.38232
"FL",1987,1988,2.79795,5.38375,0,0,0,0.0217926,0,0.453317,0,0,0,0,0,0,0,0,0,0,0.22,12,9.8,5.56,0,16,"Florida","Republican",0.633333,0.625,40.3332,"First Year of Biennium",0.718427,NA,NA,NA,NA
"FL",1988,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,13,11,10.53,0,82,"Florida","Republican",0.633333,0.625,41.6977,"Second Year of Biennium",0.696306,"No Change",0,0,1.36442
"FL",1989,1990,0.0196275,0.0308959,0,0.0253607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,13,12,14.29,8.33,77,"Florida","Republican",0.608333,0.575,43.4771,"First Year of Biennium",0.674185,"No Change",-0.025,-0.05,1.77945
"FL",1990,1991,2.51484,0.548448,0,-0.106125,2.12303,3.12137,16.1482,3.41731,0,0.636686,0,0,0,4.47076,0,0,0,0,0.26,13,13,4.17,0,149,"Florida","Republican",0.608333,0.575,41.8832,"Second Year of Biennium",0.670459,"No Change",0,0,-1.59396
